# .PCD v.7 - Point Cloud Data file format
VERSION .7
FIELDS x y z
SIZE 4 4 4 
TYPE F F F 
COUNT 1 1 1 
WIDTH 94645
HEIGHT 1
VIEWPOINT 0 0 0 1 0 0 0
POINTS 94645
DATA ascii 
 -18.3348732 0.0937242 24.2475605
 -18.5033321 0.2715310 23.9788742
 -18.5428200 0.2003424 23.4978886
 -18.5342388 0.2716014 23.9408817
 -18.4760876 0.2422451 23.8881855
 -18.4310913 0.2493379 24.0160751
 -18.5791492 0.1645177 23.5142288
 -19.4466343 -0.1201783 22.8463593
 -18.5124187 0.2468309 23.4501953
 -18.5303650 0.2178230 23.4757557
 -18.5288849 0.1569534 23.4042683
 -16.8844185 0.2771968 24.1786537
 -18.5094700 0.1828448 23.2147694
 -19.3824883 0.0845535 23.4207230
 -17.3293686 0.2455241 23.9088249
 -22.3064137 -0.5365677 22.4187546
 -22.7317619 -0.4623818 26.0444221
 -18.3694077 0.1525738 24.2419662
 -18.4000034 0.2575382 23.8405495
 -3.5437362 -0.2848201 25.0662804
 -3.3636780 -0.2415539 24.8236523
 -4.2077336 -0.1539424 24.6953220
 -3.3271976 -0.0963354 24.7928467
 -2.9701416 -0.1397434 25.1156902
 -3.3492179 -0.3498711 25.1493874
 -3.4632585 -0.1356961 24.7980824
 -2.8180773 -0.1648726 25.1012306
 -18.4118690 0.1881632 23.9413929
 -18.4917889 0.2296022 23.5265541
 -18.4641972 0.1343298 23.9136086
 -18.4604263 0.1048444 23.9097137
 -18.4631500 0.3216054 24.2503300
 -18.1910725 0.3136860 24.0111828
 -18.4402485 0.2368752 24.0020847
 -18.4421539 0.2770630 24.0294952
 -17.3770351 -0.0391639 19.1959438
 -17.0888691 -0.4491272 18.1077194
 -18.0827408 0.3201952 20.6762505
 -18.0461407 0.3773224 20.0929546
 -17.5043812 0.2873611 20.0816154
 -18.5576344 0.3448857 20.4430103
 -18.2585182 0.3779468 20.6918125
 -18.0860195 0.3192911 20.6868362
 -18.1656494 0.3768871 20.6441383
 -17.5074348 0.0704188 20.0931492
 -18.5783520 0.3834224 20.5436916
 -18.5923271 0.1981818 20.5448303
 -17.1405048 0.4050158 15.5736399
 -17.2095871 0.4102285 15.4985161
 -17.4669552 0.1358142 15.4687576
 -17.4994164 0.1989161 15.5956955
 -17.4093094 0.1486083 15.2088079
 -17.1610985 0.3447213 15.7147074
 -17.1446705 0.4063933 15.5714617
 -15.0673819 -0.5220750 12.3423204
 -18.3934250 0.3826169 20.6684589
 -17.8737850 0.2812457 19.3826084
 -18.5817299 0.3490676 20.5919857
 -18.5790310 0.3859960 20.4020252
 -18.5200138 0.3499850 19.9920883
 -17.5233383 0.4059125 16.7783527
 -17.5366077 0.3363866 16.9229603
 -17.8735580 0.4140035 17.0491295
 -17.5447979 0.3471974 16.9783592
 -17.9521427 0.4040967 16.8079605
 -17.8540249 0.4125715 16.9632893
 -16.1592045 -0.3764804 14.6626472
 -18.4342613 0.2370062 24.0007801
 -18.4923210 0.3074788 23.3443260
 -18.5959873 0.2523409 23.4537926
 -18.5418930 0.3434573 23.4148331
 -18.5100880 0.2586997 23.5426598
 -18.6172447 0.1531996 23.4797707
 -18.5407734 0.3125650 23.3630333
 -18.5213013 0.1894192 23.3938065
 -18.5241623 0.2781035 23.2438602
 -18.5463276 0.2851031 23.6486301
 -17.5206261 0.3841937 18.1251755
 -17.1022320 -0.0300389 17.6743088
 -16.9142418 -0.0201589 17.0024815
 -17.1441612 0.1284241 17.8516674
 -18.1581211 0.4082974 18.4060326
 -17.8818016 0.3299880 19.0319901
 -18.3483868 0.3771217 18.6409531
 -18.3753128 0.3620662 18.6754951
 -17.7364941 0.3996866 18.4071217
 -17.4405174 -0.1276749 17.2357750
 -16.9673157 0.2135847 17.3355179
 -18.1745644 0.4210753 17.7594452
 -18.1595192 0.2365282 17.5957260
 -18.2053146 0.3234417 17.9031124
 -16.9953213 0.2217534 17.2640247
 -17.5507107 0.3919123 17.7630272
 -18.1560364 0.2221287 17.5333939
 -17.3062725 -0.0993158 17.0861568
 -17.8537750 -0.0728325 16.8495846
 -17.4352455 0.1785778 16.9902000
 -17.1086712 0.2975882 17.7113972
 -17.0461903 0.1872697 17.4810905
 -18.1558514 0.2212949 17.5148888
 -18.0941868 0.2822466 17.5845947
 -18.5322781 -0.0465416 15.6922216
 -18.1008282 0.4049613 17.5680866
 -16.9349537 0.3792378 17.4630566
 -18.3544540 0.2465750 17.9647198
 -18.2217331 0.3444035 17.9844265
 -18.2993488 0.2964571 18.1254597
 -17.4849529 0.3860877 17.8015022
 -15.5898170 0.2614942 11.4912281
 -15.0453768 0.1783894 11.8649616
 -16.0725403 0.2808667 12.1773796
 -16.0859871 0.3501412 12.1920061
 -15.6974735 0.2895687 12.4175510
 -16.0760746 0.3176171 12.1777973
 -16.0715904 0.2809159 12.1737051
 -18.2387791 -0.1050383 16.2341862
 -17.4841709 0.0505963 17.1320801
 -18.1327114 0.3912307 17.6130943
 -18.1344147 0.3253151 17.5920391
 -18.1108570 0.2816499 17.5010109
 -18.4690952 -0.0973945 16.2668266
 -18.1464424 0.3600546 17.5920391
 -18.4651108 -0.0912163 16.2999573
 -18.1599026 0.2383428 17.6090813
 -17.4800854 0.0582957 17.0910606
 -17.5802479 0.3860455 17.8196774
 -17.1069508 0.4011041 15.8044462
 -17.5127773 0.1283623 15.5069151
 -17.2247009 0.4049491 15.5395966
 -17.1088142 0.3994349 15.8059711
 -17.5928822 0.3480854 15.8780985
 -17.6301937 0.3343748 15.8604441
 -17.5633183 0.3971050 15.6710825
 -17.5017281 0.2394835 15.4572515
 -17.6297359 0.3325126 15.8102589
 -17.6002331 0.3367219 15.8448734
 -16.8633614 0.3907607 15.7668018
 -16.4274464 0.2851268 15.3875380
 -15.7646723 -0.0225633 13.7999430
 -17.4207687 0.4184159 15.4795094
 -17.3533573 0.4094076 15.1405983
 -17.0003567 0.3947877 15.7941389
 -16.4717445 0.0502330 15.5505619
 -17.7589855 0.1597545 16.0412655
 -17.0357361 -0.1196034 13.6704683
 -17.0454559 0.4209811 15.0312033
 -17.1886978 0.4153557 14.6672096
 -17.2910671 0.3856817 16.9741020
 -17.2395439 0.2537782 16.9346962
 -17.3145962 0.0284621 17.3618622
 -18.1071205 0.3035411 17.6166325
 -18.1326656 0.2982382 17.6797104
 -17.5326824 0.1237299 17.2635632
 -17.2645988 0.3882866 16.9138489
 -17.9783993 0.4133930 17.4363461
 -17.5217152 0.0896886 17.1281223
 -16.9910889 0.2172519 17.2583485
 -17.9814110 0.4083788 17.4704037
 -17.9687500 0.1524057 16.9245872
 -18.1771927 0.2973662 17.6290436
 -18.2114105 0.2613826 17.6613884
 -18.1205444 0.3235779 17.6080952
 -18.1307240 0.3749949 17.6068916
 -17.2166233 -0.0033385 18.1535530
 -18.3528805 0.3209534 18.5326424
 -18.3714542 0.3542946 18.6202774
 -17.6424675 0.3963046 17.0962296
 -17.4208355 0.3227853 16.4836540
 -17.4852772 0.3964245 16.7728138
 -17.9505272 0.3096417 16.9661598
 -17.9818821 0.4017070 16.9802780
 -17.4133396 0.3920601 16.9610367
 -17.9381447 0.3981632 16.7347622
 -17.5461407 0.3484917 16.9811192
 -17.4146252 0.3989697 16.4558811
 -17.5446548 0.3480099 16.9786949
 -17.3345871 0.4017486 17.0653610
 -17.7798004 0.4112808 16.7103386
 -17.5212326 0.4079071 16.4769878
 -17.6939945 0.1037759 15.6370707
 -16.6601658 0.2261971 15.2085419
 -17.7025642 0.3416953 16.0367432
 -17.6879139 0.4123313 16.3036442
 -17.0158863 0.4024811 15.2004404
 -17.4985256 0.4043646 16.3929043
 -16.2653008 -0.1972709 14.7246389
 -17.7340851 0.1777596 15.7867537
 -16.6417809 0.2299416 15.1836987
 -18.1954861 0.3623756 17.7431374
 -17.4700108 0.0402253 17.1488495
 -17.2535915 0.2547931 16.9655380
 -18.2024899 0.1210729 17.0259762
 -17.2467899 0.2526515 16.9519329
 -18.1425114 0.2718400 17.6214924
 -18.0754337 0.3875546 17.5754509
 -17.3707333 0.3922228 17.1072388
 -17.5323925 0.3575665 16.9985619
 -17.3126335 -0.0732871 15.0772142
 -17.4675312 0.3818087 17.3022156
 -17.3896656 0.3864001 17.1392422
 -18.1490288 0.2751162 17.6383209
 -17.4470310 0.3955519 17.1618423
 -17.6114101 0.4150976 15.7760515
 -17.6107216 0.3151886 15.8342934
 -16.3469944 0.0001582 15.2756653
 -17.6229877 0.4054536 15.8531609
 -17.6517048 0.2440991 15.6892405
 -15.4189377 -0.3874088 13.1406412
 -17.7959957 0.4091086 16.5526390
 -17.6516380 0.1931874 15.6629534
 -17.1115475 0.3396509 15.4240761
 -17.6379070 0.0996569 15.4457827
 -17.6901321 0.1043409 15.6288795
 -17.6150379 0.0312716 15.4286060
 -17.6027699 0.3438873 15.9211960
 -17.6097736 0.3164117 15.8640842
 -17.5295200 0.2860912 15.6300154
 -17.5136795 0.3349870 15.5117531
 -17.6083870 0.3143489 15.8197603
 -16.3476963 0.1565360 15.2919416
 -16.3367577 0.1558779 15.2825518
 -17.0908318 0.3073377 15.6176968
 -17.0962620 0.3545775 15.8215971
 -16.8494644 0.3871439 13.9480181
 -16.8041229 0.3686412 13.8050127
 -16.9055691 0.3650664 14.0118303
 -16.1729946 0.3157558 14.0826387
 -16.0848675 0.3725030 13.8463860
 -15.6638927 0.3860753 12.5265741
 -16.1533070 0.4069619 13.5876741
 -16.7604713 0.4180180 13.8479939
 -17.9121952 0.3748009 16.7915745
 -17.4522533 0.3972202 16.9598961
 -17.0673885 0.1671954 15.8932457
 -17.3080292 -0.0670989 15.1619949
 -17.2984600 -0.0751265 15.1194067
 -17.7422390 0.3444448 16.2034836
 -17.7722893 0.1291930 15.6283503
 -17.7863846 0.1420292 15.8667698
 -17.6357460 0.0636924 15.4310398
 -17.5017834 0.3904939 15.5732336
 -17.5334282 0.3571365 17.0011616
 -17.9321823 0.3862564 16.8006859
 -17.5326939 0.3572449 17.0002422
 -18.2184048 0.4007384 17.9846821
 -18.2319050 0.3346592 18.0750656
 -17.0924549 -0.0246216 17.6662579
 -18.3514538 0.2627257 17.9942169
 -17.5336170 0.3373469 16.9243259
 -17.0453854 0.3826210 16.2196999
 -18.1591778 0.2655826 17.6058273
 -17.5890617 0.3974344 17.8704510
 -17.3412170 -0.0003823 16.9309864
 -18.0164433 0.4044054 17.2873039
 -17.3723259 0.0006275 16.9960861
 -18.0305042 0.3949490 17.2909966
 -18.1397839 0.3872665 17.6215420
 -18.1382484 0.3916686 17.5957088
 -18.0744324 0.4020559 17.5272560
 -18.0086937 0.2765555 17.2314720
 -18.0131798 0.2579785 17.1707001
 -18.7062988 -0.0698001 15.8526516
 -17.5212002 0.0796682 15.4744473
 -17.5213642 0.0838628 15.4781160
 -17.8363781 0.1699346 16.5037193
 -17.5755501 0.0830678 15.3324766
 -17.6007175 0.0976898 15.4790373
 -17.7332211 0.3187998 16.1635838
 -17.1055679 0.3571086 15.7203674
 -17.9223862 0.1771040 16.7884445
 -17.4017220 0.3803412 16.4163322
 -17.3086853 0.3087705 16.6185608
 -17.4136581 0.3846975 16.4422531
 -16.5024147 0.0599157 14.1352777
 -17.2520847 0.1852317 16.4565086
 -17.2444420 0.3104023 16.4756832
 -17.9638557 0.4124960 17.3934174
 -17.6395149 0.3928964 16.8806362
 -18.0315571 0.2075693 16.9240646
 -14.2816210 0.2456723 11.2959185
 -14.1640711 0.0158066 11.0664959
 -15.4223938 0.3985118 11.3482027
 -15.4068098 0.3944838 11.2847977
 -14.1763144 0.0173170 11.0740442
 -14.1693087 0.1142929 11.0734291
 -14.3047552 0.0368817 11.3152914
 -15.2617931 0.3917612 11.0266428
 -15.3574677 0.3950072 11.3204622
 -14.8074007 0.3683767 11.4387197
 -17.0953827 0.4080187 14.6592875
 -16.2022114 0.2314693 14.4116602
 -16.3447380 0.4004177 13.9469309
 -17.0820198 0.4156659 14.6153326
 -16.7218075 0.3999710 14.8321276
 -16.1684246 0.3843747 14.0485659
 -17.0942421 0.2847495 14.4263420
 -15.7730169 -0.0545675 13.8102598
 -16.5038624 0.3853479 14.7526188
 -15.5616674 -0.1633004 13.3116131
 -17.5617008 0.3052441 15.6476231
 -17.5610161 0.3046966 15.6550665
 -17.0849171 0.3342347 15.7033882
 -16.4734325 0.4044874 14.1996880
 -13.9520693 -0.2122043 8.5445137
 -15.8195200 -0.0481532 13.8602066
 -15.8051128 0.2174609 13.8588810
 -16.1774044 0.3818437 14.0631247
 -16.1520252 0.3724566 14.0122671
 -15.8161736 0.2101961 13.8640213
 -17.4373016 0.3062659 16.8869209
 -17.7618122 0.3812380 16.3063126
 -16.3756638 0.4191864 14.1280613
 -15.6136160 0.3950603 12.2458639
 -16.8053722 0.3384779 13.8075666
 -14.0611019 -0.4022501 10.8655329
 -16.8360977 0.3059002 13.9199085
 -16.8383617 0.0856460 13.6732273
 -16.8448887 0.3963458 13.9084892
 -16.8540192 0.3948301 13.9298716
 -15.7147579 0.3543723 12.3545399
 -15.3647528 0.2785183 11.8746538
 -17.8742409 0.4111586 17.0639420
 -17.5225735 0.3376730 17.1118336
 -17.6232567 0.0580104 15.4696016
 -17.3175220 -0.0707200 15.0748882
 -17.5378819 0.3473340 16.9698601
 -17.6184635 0.0610374 15.4195023
 -17.5762119 0.0340163 15.1224298
 -17.5618019 0.3055117 15.6461496
 -17.1290531 0.3409553 15.5787392
 -17.1849957 0.3436741 15.7394247
 -17.4819679 0.3502436 15.4338531
 -17.1290417 0.3406958 15.5799522
 -17.0491829 0.0990339 14.0124264
 -17.2693577 0.1634485 14.7562504
 -16.6553097 -0.0494035 13.4994421
 -16.6621780 0.4066802 14.1015329
 -17.6586304 0.0906418 15.5091286
 -17.5369301 0.3359891 16.9179096
 -17.9665871 0.2838435 16.9489536
 -17.8718624 0.4133846 16.5819721
 -17.5406399 0.4055944 15.5942545
 -17.6391907 0.0621612 15.4313087
 -17.1128330 0.4066193 15.9515705
 -16.5323925 0.1661131 15.7089853
 -17.1367607 0.4059269 15.5693674
 -17.1070805 0.4016829 15.8044996
 -17.5527134 0.1587343 15.6473303
 -14.9184294 -0.1135201 9.7814589
 -17.6099625 0.3152685 15.8459377
 -17.3549061 0.4020837 15.1513386
 -17.6039028 0.4046628 16.5008507
 -17.4751682 0.3443320 16.6710148
 -17.4897232 0.3354586 16.7391281
 -17.5167446 0.4008610 16.6518688
 -17.4300976 0.3511519 16.6031895
 -17.2210827 0.1832724 16.4381962
 -17.9883480 0.3090966 16.9472370
 -17.9139252 0.3063987 16.9034042
 -17.2491932 0.2659586 16.9175091
 -17.2914906 0.3871843 16.8912849
 -17.9940891 0.3129272 16.9350777
 -17.4256821 0.3293821 16.9198494
 -18.0114269 0.2765599 17.1891994
 -17.9095650 0.3097926 16.8057632
 -17.5314655 0.3577827 16.9982052
 -17.4255981 0.3292501 16.9194317
 -17.5066128 0.3974608 16.7593594
 -18.0438194 0.1528554 16.9084473
 -17.9950180 0.1876809 16.9327660
 -15.0787039 -0.5137114 12.3713293
 -17.2224979 0.4063558 15.5326462
 -17.2059174 0.4050901 15.4971218
 -17.6078796 0.1022517 15.5412893
 -17.1098194 0.3390750 15.4324083
 -17.8275833 0.2084611 16.4925175
 -17.5464363 0.1037536 15.5450964
 -17.6107006 0.3172183 15.8627443
 -17.4954529 0.2436261 15.4587259
 -17.3736458 -0.0437149 15.1275444
 -15.7689753 0.0173091 13.8087950
 -14.0136213 0.2741637 10.1177511
 -15.1157560 0.0873827 12.0191536
 -15.1838970 -0.1754175 12.5754347
 -15.1748219 0.3767711 12.1444025
 -14.8176708 -0.2065102 11.8528824
 -15.6704721 0.3489615 12.2878494
 -15.6725578 0.3556036 12.2765913
 -13.5389509 -0.1592504 9.1214285
 -15.4808474 0.0865969 13.2242298
 -16.7128239 -0.0248821 13.5254955
 -15.0566216 0.1385101 11.9981384
 -16.9679394 0.3425992 14.1041794
 -16.3603992 0.1263860 15.3014994
 -17.5442371 0.4136953 15.8730869
 -17.6495285 0.2814119 15.8191671
 -17.7129021 0.3593217 16.1045437
 -17.4049702 0.4105356 15.9506636
 -17.0260315 0.3743893 15.6290178
 -17.1831112 0.3420187 15.7384129
 -17.3180904 0.4022231 15.0005035
 -17.1069622 0.3522420 15.8299532
 -16.3616505 0.2464910 15.3081341
 -17.3232994 0.4003160 15.0216856
 -17.1284046 0.3497355 15.8197460
 -17.4677601 0.4152828 15.3179226
 -15.6952696 -0.4211772 13.6316452
 -17.2741528 0.1533205 14.4692049
 -17.0554504 -0.1048454 13.7668028
 -17.4939308 0.1970737 15.5106001
 -15.0514860 -0.1513093 12.4429798
 -15.7997007 0.1300611 13.8451214
 -16.5952663 0.3943474 14.5517349
 -16.1791763 0.1411624 14.3925743
 -17.1684914 0.3774796 14.5910664
 -15.5573435 0.1042595 13.3247051
 -15.7245865 -0.0629999 13.7574148
 -16.3383465 0.4014114 13.9420633
 -16.0463181 0.1866243 14.4134607
 -17.0939331 0.4062707 15.8235989
 -16.3652534 0.0870172 15.3099289
 -16.5250206 0.2674949 15.2916927
 -16.4558716 -0.0481919 15.5374279
 -17.5997505 0.3355817 15.8533726
 -17.6430244 0.1177032 15.5243979
 -17.5443382 0.4082618 15.8505964
 -17.6391182 0.4178954 15.8309021
 -17.6410179 0.1124426 15.4889555
 -17.6299152 0.2348473 15.7529984
 -16.0501537 0.1929347 14.4213886
 -16.1136703 0.2106734 14.5837193
 -16.1617966 0.2132439 14.6812029
 -16.1790771 0.1401861 14.6912441
 -17.2905293 0.1649700 14.6563492
 -15.6758146 0.3415418 13.0477762
 -15.0680494 -0.3475714 12.4478178
 -17.2693634 0.1640228 14.5835238
 -17.2813072 0.3589331 14.9173679
 -17.0211029 0.3118680 15.4215364
 -15.5867071 0.1678215 13.3672543
 -17.0394020 0.0924337 14.0294447
 -17.2617340 0.1528950 14.5281143
 -17.3922863 0.3897063 17.1434040
 -18.0372448 0.2771748 17.1796112
 -18.1291275 0.2831500 17.6235523
 -17.6454391 0.3990988 17.7055206
 -17.7203922 0.3985104 17.8917828
 -14.9930553 0.0928154 12.1052284
 -15.0564594 -0.0575638 12.3658829
 -16.3776741 0.3852899 12.9588251
 -15.0676413 0.1871002 12.0052795
 -14.9463243 0.0892539 12.0546589
 -16.3671398 0.3894795 12.9337950
 -16.2474995 0.3147533 12.6145897
 -17.1719608 0.3788210 14.7726440
 -17.0172749 0.4084762 15.1342239
 -15.7935896 -0.0514292 13.8325520
 -17.0341072 0.3951689 15.2340260
 -15.6900167 0.0177337 13.6619778
 -16.0542564 0.3543756 12.1845608
 -15.9014692 0.4186769 12.2368860
 -15.5202694 0.0139781 11.2441435
 -15.9075603 0.3901806 12.0268049
 -15.1770201 0.1351750 12.6404142
 -15.4634514 0.0360086 11.1705284
 -15.5254946 0.2990393 13.2211637
 -15.6707363 0.0870333 11.4524498
 -15.1061316 0.1925366 12.0434504
 -15.0354891 -0.0627587 10.6476583
 -15.5948315 0.3445007 12.4531708
 -15.1614180 0.1332537 12.6266575
 -16.0547676 0.3548365 12.1860752
 -17.1283188 0.3142133 15.5984278
 -17.5194016 0.3004063 15.5603771
 -17.6083355 0.3155466 15.8179579
 -17.1317253 0.4032940 15.5672989
 -17.1544838 0.3524815 15.8273067
 -17.5552616 0.3897445 15.6461020
 -17.0696430 0.3171052 15.4284754
 -17.1053028 0.3146686 15.5617599
 -17.4691868 0.1819346 15.5355558
 -17.4953938 0.4119108 15.4106932
 -17.5205708 0.2995900 15.5731945
 -17.6215210 0.3393956 15.8334503
 -16.4185123 0.1210165 14.1330967
 -17.0450821 0.3812221 14.2739639
 -16.1721764 0.3698518 14.0388374
 -15.0592747 -0.0056446 12.4879208
 -15.1077127 -0.2255201 12.5451889
 -16.7841682 0.1305760 13.6678848
 -15.5241766 0.3707495 12.6931047
 -16.2766380 0.4326284 14.0074472
 -15.1718388 -0.1928619 12.6124706
 -17.1597786 0.3514801 15.8325615
 -17.0634422 0.3133902 15.6983967
 -16.3272762 0.2868651 15.2971926
 -16.9774628 0.3923744 15.8412371
 -17.5042133 0.1729793 15.5755129
 -17.5534782 0.3358012 15.6833200
 -16.3293533 0.2864483 15.2978354
 -16.9146843 0.3910273 15.8086815
 -16.3315144 0.0477439 15.2736673
 -16.3170891 0.2001382 15.2673016
 -17.5953979 0.3332718 15.8332081
 -17.6317539 0.3294831 15.8453302
 -17.5669746 0.4126107 15.6896935
 -15.6872425 -0.4122602 13.5857143
 -17.5070744 0.1567894 15.6488600
 -17.6498222 0.2811148 15.8210211
 -17.0311146 0.3744642 15.6352253
 -17.6205444 0.3402593 15.8535814
 -17.6303215 0.3869317 15.8555117
 -17.0230808 0.3746506 15.6241264
 -16.9791718 0.3961795 15.7429705
 -16.7935677 0.3367932 15.7991810
 -15.6560497 -0.4388800 13.5867119
 -17.4603119 0.4130319 15.3306265
 -17.5181465 0.4093251 16.1849747
 -17.6384068 0.4213802 16.2004566
 -17.4095478 0.4005245 16.4465561
 -17.3841457 0.3076784 16.8096046
 -15.5754185 -0.4682332 13.4542694
 -17.5678864 0.0907336 15.3832293
 -17.5904446 0.1455220 15.4477243
 -17.2412930 0.4073118 15.8073549
 -17.2225323 0.4083909 15.5315504
 -16.8846626 0.3879808 15.7808714
 -16.9816322 0.3915718 15.8443623
 -17.6159534 0.3143701 15.9449997
 -17.7411404 0.3370999 16.1971760
 -16.9683056 0.3210712 15.5317659
 -16.3502884 0.1597253 15.2962837
 -17.0967979 0.3845689 15.8388548
 -17.4318600 0.3270799 16.5530338
 -17.4328060 0.3271178 16.5543594
 -17.8944035 0.3547401 16.7249336
 -16.5373898 0.1673606 15.7137203
 -17.6012306 0.0978892 15.4800215
 -17.6298027 0.2354729 15.7615042
 -16.2301598 -0.1071118 14.6062698
 -16.3733845 0.1014504 15.3217258
 -16.5311813 0.1531410 15.7079163
 -17.5003796 0.3809274 15.4526253
 -17.0376930 0.3691672 15.6447077
 -17.1025887 0.3760278 15.8456326
 -17.6422195 0.1148823 15.5101318
 -17.4267960 0.3488572 15.2399511
 -17.4111023 0.3618813 15.2258301
 -17.4407120 0.3696607 15.2582426
 -17.0519066 0.3389739 15.2917814
 -17.7244110 0.3122903 16.1736603
 -17.6381168 0.4166109 15.8075590
 -17.4961567 0.3941041 16.7867374
 -17.7805862 0.4099953 16.6395168
 -17.7351398 0.3455685 16.3256149
 -16.3389797 0.0312691 14.6384268
 -17.5925350 0.0710151 15.4694691
 -17.4141045 0.4002980 16.4550514
 -15.5479746 0.3767078 12.7695026
 -15.5007086 0.3731546 12.7867165
 -14.8776608 -0.0812372 12.0336304
 -16.2862015 0.3143054 12.6642857
 -15.4938812 0.3127290 12.6506948
 -15.2279367 0.3347220 12.2659206
 -15.0647192 0.2394642 12.0604076
 -15.5446768 0.3763872 12.7665777
 -15.1301823 0.2033308 12.5102301
 -17.3328304 -0.0606877 15.1248369
 -17.4536572 0.4111237 16.2552433
 -17.6954002 0.1092310 15.5998020
 -15.3301506 0.0813213 11.0163965
 -16.7061806 0.1138682 15.1754036
 -17.5884304 0.3288016 15.8117170
 -17.5516949 0.2779436 15.6541767
 -16.8079967 0.3410191 15.7214317
 -16.4631195 0.1638033 15.5690689
 -17.6904144 0.2569806 16.0065231
 -17.6354485 0.4221789 15.7851400
 -17.5674953 0.4144892 16.1422653
 -17.3796444 0.4087435 15.9940643
 -16.5831490 -0.0937965 15.3561802
 -17.5835724 0.0695447 15.4284887
 -16.4571514 0.1495975 15.5527792
 -16.6739902 0.1656358 15.2505188
 -15.6612873 0.0046438 13.6376047
 -17.3151035 0.4029542 14.9877787
 -15.5115499 0.1019457 13.2736702
 -17.3685169 0.2458770 15.0755863
 -17.0402393 0.3415290 15.2778616
 -17.2799358 0.3744712 14.9285612
 -17.2725964 0.3344229 14.8647852
 -15.4188747 -0.3970027 13.1416683
 -17.1986103 0.1863812 14.6293459
 -16.1209183 0.1757852 14.4287167
 -15.6983347 0.0166026 13.6736288
 -16.0761909 0.0190617 14.5477505
 -16.0910263 0.0209424 14.5617104
 -17.1506977 0.3004332 14.5107517
 -16.0851135 0.2282700 14.5275745
 -16.1011028 0.0410753 14.5327530
 -17.0953922 0.2850419 14.4285212
 -15.3733892 0.2877862 12.5950737
 -16.1005268 0.0439273 14.5255728
 -15.5954924 0.2798240 13.3131542
 -15.5624580 0.1737280 13.3290062
 -16.0201855 0.3668194 13.7048540
 -15.8046732 0.3584884 13.1108122
 -16.6921253 0.2378940 13.5455971
 -15.2231379 -0.0242355 12.8097382
 -16.5552273 0.3740011 13.1768875
 -16.3190594 0.3991582 13.3467560
 -14.3738623 -0.2664793 10.8180084
 -14.2755861 -0.2799239 10.6857347
 -16.4578056 0.2444244 15.5450020
 -17.0500259 0.3135481 15.6836395
 -16.6562023 0.3835617 13.5016127
 -16.0428600 -0.0830925 14.4041719
 -17.0337791 0.4039400 15.1410799
 -17.1349201 0.4112053 15.2529221
 -16.0336647 -0.0861426 14.3939171
 -17.0513382 0.3356378 15.3038950
 -17.4892464 0.3454505 15.5131378
 -17.0287876 0.4052604 15.1349859
 -17.7211571 0.3890766 16.1200447
 -17.5997066 0.3360467 15.8476362
 -17.4064922 0.4115920 15.8220577
 -17.1912155 0.3422033 15.7487602
 -17.2461853 0.4071976 15.7841301
 -17.1130543 0.3531123 15.8372431
 -16.3397369 0.1228172 15.2842569
 -17.5995159 0.3361433 15.8538475
 -17.5884457 0.3291821 15.8104420
 -17.3567810 0.4028095 15.1656923
 -17.5124531 0.2553484 15.6161585
 -17.6091042 0.3151841 15.8124542
 -17.1319141 0.4160795 14.7358418
 -12.1627731 -0.4399047 6.2674022
 -15.5326862 0.2620623 11.3243074
 -17.1944809 0.4133748 14.6927013
 -17.4707108 0.4206670 15.3412533
 -16.9042683 0.3611629 14.0104523
 -16.0142155 0.3679290 13.7033548
 -15.8706303 0.3658576 13.4339867
 -15.5873060 0.0233358 13.3030005
